type	disc	id	competitor_price	product_name	our_price	inventory	demand_score	img_url	timestamp	url			
speakers		B0D9H8LX8X	https://www.amazon.in/-/bn/dp/B0D9H8LX8X/	JUST CORSECA Sstrike 40W ওয়্যারলেস ব্লুটুথ স্পিকার | শক্তিশালী বেস | BT 5.3 | LED লাইট সিঙ্ক | বিল্ট-ইন মাইক | 2400mAh ব্যাটারি | 15H প্লেটাইম | TWS পেয়ারিং | পোর্টেবল হ্যান্ডেল | FM/USB সাপোর্ট	2299	10	138	https://m.media-amazon.com/images/I/51ZKJ+jmy7L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D9H8LX8X/	100		
speakers		B0D7YTTM5Y	https://www.amazon.in/-/bn/dp/B0D7YTTM5Y/	"Ultimate Ears WONDERBOOM 4 পোর্টেবল ওয়াটারপ্রুফ ব্লুটুথ স্পিকার বিগ বাস এবং 360-ডিগ্রি সাউন্ড সহ, 40 m (131ft) রেঞ্জ সহ ডাস্টপ্রুফ ফ্লোটিং স্পিকার - মোহনীয় লিলাক"	7345	10	139	https://m.media-amazon.com/images/I/71hxiRMGbdL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D7YTTM5Y/	100		
speakers		B0CW39HC2Y	https://www.amazon.in/-/bn/dp/B0CW39HC2Y/	"Portronics Talk মাইক সহ তিনটি পরিধানযোগ্য ব্লুটুথ স্পিকার, চৌম্বকীয়/স্প্রিং ক্লিপ-অন, 10 ঘন্টা পর্যন্ত প্লেটাইম, IPX5 জল/ধুলো প্রতিরোধী, ব্লুটুথ 5.3v, বড় বোতাম, মাইক্রোফোন সহ পোর্টেবল স্পিকার"	1399	10	140	https://m.media-amazon.com/images/I/71CgqCT08GL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CW39HC2Y/	100		
speakers		B0GDRLZMLT	https://www.amazon.in/-/bn/dp/B0GDRLZMLT/	"MODERN SPEECH PROCESSING WITH DEEP LEARNING: A Practical and Intuitive Guide to Speech Representation, Recognition, Speaker Modeling, and Noise Reduction"	0	10	141	https://m.media-amazon.com/images/I/81W0VAuvLzL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0GDRLZMLT/			
speakers		B0FSZ7Z2NJ	https://www.amazon.in/-/bn/dp/B0FSZ7Z2NJ/	"comiso আপগ্রেড পরিধানযোগ্য ব্লুটুথ স্পিকার- IPX7 ওয়াটারপ্রুফ, হ্যান্ডস-ফ্রি মিউজিক এবং কলের জন্য বিল্ট-ইন মাইক সহ ক্লিপ-অন ওয়্যারলেস পোর্টেবল স্পিকার, কাজ, গল্ফ, দৌড়ানো, ছোট জন্য 10H প্লেটাইম মিনি"	1499	10	142	https://m.media-amazon.com/images/I/7145Dg954TL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FSZ7Z2NJ/	100		
speakers		B01J3BIWHY	https://www.amazon.in/-/bn/dp/B01J3BIWHY/	AHUJA NBA-15 পোর্টেবল রিচার্জেবল স্পিকার 1 টি নেকব্যান্ড মাইক্রোফোন সহ	2799	10	143	https://m.media-amazon.com/images/I/6177QoXF87L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B01J3BIWHY/	100		
speakers		B0788QQ9KW	https://www.amazon.in/-/bn/dp/B0788QQ9KW/	SMILEDRIVE® পোর্টেবল ব্লুটুথ মোবাইল কনফারেন্স কল স্পিকার অমনিডিরেকশনাল মাইক সহ | ইকো এবং নয়েজ ক্যান্সেলেশন | 20 ft পর্যন্ত 360° পিকআপ	4299	10	144	https://m.media-amazon.com/images/I/51ftmEHkRFL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0788QQ9KW/	100		
smart watches		B0BF57RN3K	https://www.amazon.in/-/bn/dp/B0BF57RN3K/	"Fire-Boltt Ninja Call Pro Plus ব্লুটুথ কলিং স্মার্ট ওয়াচ, 1.83″ HD ডিসপ্লে, AI ভয়েস অ্যাসিস্ট্যান্ট, 100+ স্পোর্টস মোড, IP67 ওয়াটারপ্রুফ, SpO2 এবং হার্ট রেট মনিটর স্মার্টওয়াচ পুরুষ ও মহিলাদের জন্য"	1099	10		https://m.media-amazon.com/images/I/61rmkmqD5VL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BF57RN3K/			
smart watches		B0BSGXWTGP	https://www.amazon.in/-/bn/dp/B0BSGXWTGP/	"Bouncefit D20 Y68 ফিটনেস ব্যান্ড স্মার্ট ওয়াচ পুরুষ, মহিলা, বালক, বালিকা, বাচ্চাদের জন্য - একক টাচ ইন্টারফেস, জল প্রতিরোধী, ওয়ার্কআউট মোড, দ্রুত চার্জ স্পোর্টস স্মার্টওয়াচ - জেট ব্ল্যাক"	398	10		https://m.media-amazon.com/images/I/51VZN8HIAFL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BSGXWTGP/	100		
smart watches		B0BJ72WZQ7	https://www.amazon.in/-/bn/dp/B0BJ72WZQ7/	"Noise Twist ব্লুটুথ কলিং সহ রাউন্ড ডায়াল স্মার্ট ওয়াচ, 1.38"" TFT ডিসপ্লে, 7 দিন পর্যন্ত ব্যাটারি, 100+ ওয়াচ ফেস, IP68, হার্ট রেট মনিটর, স্লিপ ট্র্যাকিং (জেট ব্ল্যাক)"	1499	10		https://m.media-amazon.com/images/I/61-vRq2ulOL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BJ72WZQ7/	100		
smart watches		B0DTB2TZ84	https://www.amazon.in/-/bn/dp/B0DTB2TZ84/	"Fire-Boltt Ninja Call Pro Max ব্লুটুথ কলিং স্মার্ট ওয়াচ, 2.01″ HD ডিসপ্লে, 120+ স্পোর্টস মোড, হেলথ স্যুট, AI ভয়েস অ্যাসিস্ট্যান্স, SpO2 এবং হার্ট রেট মনিটর স্মার্টওয়াচ পুরুষ ও মহিলাদের জন্য - সবুজ"	999	10		https://m.media-amazon.com/images/I/61C+LPKx+4L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DTB2TZ84/	100		
smart watches		B0D5LRGSCR	https://www.amazon.in/-/bn/dp/B0D5LRGSCR/	"boAt Storm Call 3 w/TBT নেভিগেশন, ডেইলি অ্যাক্টিভিটি ট্র্যাকার, DIY ওয়াচ ফেস স্টুডিও,700+ অ্যাক্টিভ মোড, 1.83"" (4.6 cm) HD ডিসপ্লে ফিটনেস স্মার্ট ওয়াচ পুরুষ ও মহিলাদের জন্য (অ্যাক্টিভ ব্ল্যাক)"	1099	10		https://m.media-amazon.com/images/I/61A9rFdBjtL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D5LRGSCR/	100		Amazon-এর পছন্দ
smart watches		B0D95TMQ3M	https://www.amazon.in/-/bn/dp/B0D95TMQ3M/	"Bouncefit M I D116 ফিটনেস ব্যান্ড স্মার্ট ওয়াচ পুরুষ, মহিলা, বালক, বালিকা, বাচ্চাদের জন্য - একক টাচ ইন্টারফেস, জল প্রতিরোধী, ওয়ার্কআউট মোড, দ্রুত চার্জ স্পোর্টস স্মার্টওয়াচ - কালো I"	398	10		https://m.media-amazon.com/images/I/61xvs-2sD0L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D95TMQ3M/	100		
smart watches		B0D45BT2S2	https://www.amazon.in/-/bn/dp/B0D45BT2S2/	"Bouncefit M I D116 ফিটনেস ব্যান্ড স্মার্ট ওয়াচ পুরুষ, মহিলা, বালক, বালিকা, বাচ্চাদের জন্য - একক টাচ ইন্টারফেস, জল প্রতিরোধী, ওয়ার্কআউট মোড, দ্রুত চার্জ স্পোর্টস স্মার্টওয়াচ - কালো I"	399	10		https://m.media-amazon.com/images/I/61kjHG3wqrL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D45BT2S2/	100		
smart watches		B0D9629NJQ	https://www.amazon.in/-/bn/dp/B0D9629NJQ/	"Fastrack Limitless ব্লুটুথ কলিং স্মার্টওয়াচ, জেট ব্ল্যাক, 46.48 মিমি, সীমাহীন গ্লাইড"	1499	10		https://m.media-amazon.com/images/I/71rNSvzQGlL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D9629NJQ/	100		
smart watches		B0CMF25TKG	https://www.amazon.in/-/bn/dp/B0CMF25TKG/	"Fire‑Boltt Rise Smart Watch 1.85″ HD ডিসপ্লে ব্লুটুথ কলিং, AI ভয়েস অ্যাসিস্ট্যান্ট, রোটেটিং ক্রাউন, SpO2 এবং হার্ট রেট মনিটর, 120+ স্পোর্টস মোড, IP67 ওয়াটারপ্রুফ স্মার্ট ওয়াচ পুরুষ ও মহিলাদের জন্য"	1199	10		https://m.media-amazon.com/images/I/61IGSSfF-JL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CMF25TKG/	100		
smart watches		B0CQLZ7W1N	https://www.amazon.in/-/bn/dp/B0CQLZ7W1N/	"GOBOULT Drift+ স্মার্ট ওয়াচ 1.85''HD স্ক্রিন, ব্লুটুথ কলিং, IP68, 500 Nits ব্রাইটনেস, 150+ ওয়াচফেস, AI ভয়েস অ্যাসিস্ট্যান্ট, SpO2 মনিটরিং, 100+ স্পোর্টস মোড স্মার্টওয়াচ (জেট ব্ল্যাক)"	999	10		https://m.media-amazon.com/images/I/71Ar4cKZKYL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CQLZ7W1N/	100		
smart watches		B0CQRQK8L8	https://www.amazon.in/-/bn/dp/B0CQRQK8L8/	"Noise ColorFit Pulse 3 সাথে 1.96"" বৃহত্তম ডিসপ্লে ব্লুটুথ কলিং স্মার্ট ওয়াচ, প্রিমিয়াম বিল্ড, অটো স্পোর্ট সনাক্তকরণ এবং পুরুষ ও মহিলাদের জন্য 170+ Watch Faces স্মার্টওয়াচ - মিডনাইট ব্ল্যাক"	1199	10		https://m.media-amazon.com/images/I/61DEUVd9PwL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CQRQK8L8/	100		
smart watches		B0B6BPTFT5	https://www.amazon.in/-/bn/dp/B0B6BPTFT5/	"Noise Pulse 2 Max অ্যাডভান্সড ব্লুটুথ কলিং স্মার্ট ওয়াচ 1.85'' TFT এবং 550 Nits ব্রাইটনেস, স্মার্ট DND, 10 দিনের ব্যাটারি, 100 স্পোর্টস মোড, উৎপাদনশীলতা স্যুট এবং নয়েজ হেলথ স্যুট - (ডিপ ওয়াইন)"	1199	10		https://m.media-amazon.com/images/I/610BF3kqBZL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0B6BPTFT5/	100		
smart watches		B0BRKZG8GH	https://www.amazon.in/-/bn/dp/B0BRKZG8GH/	"Fire-Boltt Phoenix Pro রাউন্ড স্মার্ট ওয়াচ 1.39″ HD ডিসপ্লে ব্লুটুথ কলিং, AI ভয়েস অ্যাসিস্ট্যান্ট, SpO2 এবং হার্ট রেট মনিটর, 120+ স্পোর্টস মোড, IP67 ওয়াটারপ্রুফ স্মার্টওয়াচ পুরুষ ও মহিলাদের জন্য"	1199	10		https://m.media-amazon.com/images/I/61643EQDHqL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BRKZG8GH/	100		
smart watches		B0DYJKTHYF	https://www.amazon.in/-/bn/dp/B0DYJKTHYF/	"Amazfit Bip 6 স্মার্ট ওয়াচ 46mm, 14 দিনের ব্যাটারি, 1.97"" AMOLED ডিসপ্লে, GPS এবং ফ্রি ম্যাপস, AI, ব্লুটুথ কল এবং টেক্সট, স্বাস্থ্য, ফিটনেস এবং স্লিপ ট্র্যাকার, 140+ ওয়ার্কআউট মোড, 5 ATM"	7999	10		https://m.media-amazon.com/images/I/61UvVTN0IEL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DYJKTHYF/	100		
smart watches		B0D26YL3VP	https://www.amazon.in/-/bn/dp/B0D26YL3VP/	"Bouncefit M I D116 ফিটনেস ব্যান্ড স্মার্ট ওয়াচ পুরুষ, মহিলা, বালক, বালিকা, বাচ্চাদের জন্য - একক টাচ ইন্টারফেস, জল প্রতিরোধী, ওয়ার্কআউট মোড, দ্রুত চার্জ স্পোর্টস স্মার্টওয়াচ - কালো"	398	10		https://m.media-amazon.com/images/I/61Q2aOIpXZL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D26YL3VP/	100		
smart watches		B0BW4BFBD5	https://www.amazon.in/-/bn/dp/B0BW4BFBD5/	"Noise Quad Call 1.81"" ডিসপ্লে, ব্লুটুথ কলিং স্মার্ট ওয়াচ, AI ভয়েস অ্যাসিস্ট্যান্স, 160+ঘন্টা ব্যাটারি লাইফ, মেটালিক বিল্ড, ইন-বিল্ট গেমস, 100 স্পোর্টস মোড, 100+ ওয়াচ ফেসেস (রোজ পিঙ্ক)"	1069	10		https://m.media-amazon.com/images/I/61XESKwObcL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BW4BFBD5/	100		
smart watches		B0BN1ZG1QZ	https://www.amazon.in/-/bn/dp/B0BN1ZG1QZ/	"NoiseFit Halo 1.43"" AMOLED ডিসপ্লে, ব্লুটুথ কলিং রাউন্ড ডায়াল স্মার্ট ওয়াচ, প্রিমিয়াম মেটালিক বিল্ড, অলওয়েজ অন ডিসপ্লে, স্মার্ট জেসচার কন্ট্রোল, 100 স্পোর্টস মোড (ভিনটেজ ব্রাউন)"	2999	10		https://m.media-amazon.com/images/I/71aTghUQfqL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BN1ZG1QZ/	100		
smart watches		B0DFYL4635	https://www.amazon.in/-/bn/dp/B0DFYL4635/	"Boat Lunar Discovery w/ 1.39"" (3.5 cm) HD ডিসপ্লে, টার্ন-বাই-টার্ন নেভিগেশন, DIY ওয়াচ ফেস স্টুডিও, ব্লুটুথ কলিং, ইমার্জেন্সি SOS, QR ট্রে, পুরুষ ও মহিলাদের জন্য স্মার্ট ওয়াচ (অ্যাক্টিভ ব্ল্যাক)"	1499	10		https://m.media-amazon.com/images/I/71Iit7U1S+L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DFYL4635/	100		
smart watches		B0D4ZFTLPX	https://www.amazon.in/-/bn/dp/B0D4ZFTLPX/	"Noise ColorFit Pulse 3 সাথে 1.96"" বৃহত্তম ডিসপ্লে ব্লুটুথ কলিং স্মার্ট ওয়াচ, প্রিমিয়াম বিল্ড, অটো স্পোর্ট সনাক্তকরণ এবং 170+ ওয়াচ ফেসেস স্মার্টওয়াচ পুরুষ ও মহিলাদের জন্য (মোচা ব্রাউন)"	1199	10		https://m.media-amazon.com/images/I/61aWmr2upoL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D4ZFTLPX/	100		
smart watches		B0DKBZYXZY	https://www.amazon.in/-/bn/dp/B0DKBZYXZY/	"Fire-Boltt Ninja Call Pro Max Ultra Smart Watch 2.01″ ব্লুটুথ কলিং, AI ভয়েস অ্যাসিস্ট্যান্ট, SpO2 এবং হার্ট রেট মনিটর, 120+ স্পোর্টস মোড, IP67 ওয়াটারপ্রুফ মেটাল স্মার্ট ওয়াচ পুরুষ ও মহিলাদের জন্য"	1099	10		https://m.media-amazon.com/images/I/71e3LEJuG4L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DKBZYXZY/	100		
smart watches		B0FP2H4K27	https://www.amazon.in/-/bn/dp/B0FP2H4K27/	"Fire-Boltt Axiom Round Smart Watch 1.43″ সুপার AMOLED ডিসপ্লে সাথে সর্বদা-অন মোড, ব্লুটুথ কলিং, রোটেটিং ক্রাউন, SPO₂ এবং হার্ট রেট মনিটর, IP67 ওয়াটারপ্রুফ সিলিকন স্মার্টওয়াচ পুরুষদের জন্য - সাদা"	1999	10		https://m.media-amazon.com/images/I/71gdP7CfeiL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FP2H4K27/	100		
smart watches		B0F8JF1R8X	https://www.amazon.in/-/bn/dp/B0F8JF1R8X/	"Noise Twist 2 স্মার্ট ওয়াচ সাথে 1.43"" AMOLED স্ক্রিন, AI সার্চ অ্যান্ড ভয়েস অ্যাসিস্ট্যান্ট, ব্লুটুথ কলিং, স্টেইনলেস স্টিল ব্যাক, 7-দিনের ব্যাটারি, 100+ ওয়াচ ফেস, হেলথ স্যুট, IP68 (জেট ব্ল্যাক)"	2499	10		https://m.media-amazon.com/images/I/61r0qYy7jZL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F8JF1R8X/	100		
smart watches		B0DM5JDVCC	https://www.amazon.in/-/bn/dp/B0DM5JDVCC/	"GOBOULT ট্রেইল স্মার্ট ওয়াচ 2.01'' 3D কার্ভড HD ডিসপ্লে, BT কলিং, ওয়ার্কিং ক্রাউন, 190+ওয়াচফেস, 500 Nits ব্রাইটনেস, AI ভয়েস অ্যাসিস্ট্যান্ট, SpO2 মনিটরিং, 120+ স্পোর্টস (মেটাল ব্ল্যাক)"	1299	10		https://m.media-amazon.com/images/I/71+Em5KJCcL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DM5JDVCC/	100		
smart watches		B0D6GK2871	https://www.amazon.in/-/bn/dp/B0D6GK2871/	"Noise Pulse 4 Max Smart Watch with AI Create (ভারতের 1st Ever with Unlimited Watch Face সহ), AI অনুসন্ধান, 1.96"" AMOLED ডিসপ্লে, ফাংশনাল ক্রাউন, প্রিমিয়াম মেটালিক ফিনিশ, হেলথ স্যুট (জেট ব্ল্যাক)"	2499	10		https://m.media-amazon.com/images/I/61Iw0g8zYYL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D6GK2871/	100		
smart watches		B0CVQDZWVX	https://www.amazon.in/-/bn/dp/B0CVQDZWVX/	"OnePlus Watch 2 সাথে Wear OS 4, Snapdragon W5 চিপসেট, 100 ঘন্টা পর্যন্ত ব্যাটারি লাইফ, 1.43'' AMOLED ডিসপ্লে, স্টেইনলেস স্টিল এবং স্যাফায়ার ক্রিস্টাল বিল্ড, ডুয়াল ফ্রিকোয়েন্সি GPS, 5 ATM, IP68 এবং"	14999	10		https://m.media-amazon.com/images/I/718YrDupr0L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CVQDZWVX/	100		
smart watches		B0F5HTCGRG	https://www.amazon.in/-/bn/dp/B0F5HTCGRG/	"Fastrack UltraVU HD ডিসপ্লে ব্লুটুথ কলিং স্মার্টওয়াচ, গ্রে::সাদা::কালো, সীমাহীন বীরত্ব"	1999	10		https://m.media-amazon.com/images/I/71Wh4vhuEzL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F5HTCGRG/	100		
smart watches		B0D2KGZZ4R	https://www.amazon.in/-/bn/dp/B0D2KGZZ4R/	"Fire-Boltt Brillia Smart Watch 2.02″ সুপার AMOLED ডিসপ্লে ব্লুটুথ কলিং, ভয়েস অ্যাসিস্ট্যান্ট, SpO2 এবং হার্ট রেট মনিটর, 120+ স্পোর্টস মোড, IP67 ওয়াটারপ্রুফ স্মার্টওয়াচ পুরুষ ও মহিলাদের জন্য"	1799	10		https://m.media-amazon.com/images/I/71XVWk+fcVL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D2KGZZ4R/	100		
smart watches		B0CFYNB5NF	https://www.amazon.in/-/bn/dp/B0CFYNB5NF/	"Noise Colorfit Pro 5 স্মার্ট ওয়াচ 1.85"" AMOLED ডিসপ্লে, BT কলিং, নতুন DIY ওয়াচ ফেস, স্মার্ট ডক ডিজাইন, জরুরী SOS প্রযুক্তি, ইমোজি সাপোর্ট, 5X দ্রুত ডেটা স্থানান্তর, Instacharge?? (স্টারলাইট গোল্ড)"	2999	10		https://m.media-amazon.com/images/I/618sHIqH+VL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CFYNB5NF/	100		
smart watches		B0DKFT7RCN	https://www.amazon.in/-/bn/dp/B0DKFT7RCN/	"Samsung Galaxy Watch 7 (44mm, Green, BT+LTE) 3nm প্রসেসর সহ | ডুয়াল GPS | স্যাফায়ার গ্লাস এবং আর্মার অ্যালুমিনিয়াম | 5ATM এবং IP68 | HR, SpO2, BP ও ECG মনিটর"	18790	10		https://m.media-amazon.com/images/I/71QUv8DcRBL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DKFT7RCN/	100		
smart watches		B0FLF5KFQ8	https://www.amazon.in/-/bn/dp/B0FLF5KFQ8/	"Boat Wave Call 3 স্মার্টওয়াচ 1.83"" HD ডিসপ্লে অ্যানিমেটেড ওয়াচ ফেস সহ; BT কলিং, ফাংশনাল ক্রাউন, একাধিক স্পোর্টস মোড, IP68, HR, SpO2 মনিটর, পুরুষ ও মহিলাদের জন্য স্মার্ট ঘড়ি (টিম্বার ব্রাউন)"	1399	10		https://m.media-amazon.com/images/I/71HwtfJ3c6L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FLF5KFQ8/	100		
smart watches		B0F8GP4FL1	https://www.amazon.in/-/bn/dp/B0F8GP4FL1/	"CrossBeats Everest 2.0 2025 স্মার্ট ওয়াচ পুরুষদের জন্য 1.43"" ট্রু AMOLED, সর্বদা চালু ডিসপ্লে ব্লুটুথ কলিং রাগড আউটডোর ফ্ল্যাশ লাইট সহ 15 দিন পর্যন্ত ব্যাটারি লাইফ স্মার্টওয়াচ 100+ স্পোর্টস মোড"	3499	10		https://m.media-amazon.com/images/I/71S8pzCYTlL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F8GP4FL1/	100		
smart watches		B0CTCLBST5	https://www.amazon.in/-/bn/dp/B0CTCLBST5/	"Samsung Galaxy Fit3 হালকা এবং স্লিক ফিটনেস ব্যান্ড, 13 দিনের ব্যাটারি, 100+ অনুশীলন এবং স্লিপ ট্র্যাকিং, ডার্ক গ্রে (কালো)"	4379	10		https://m.media-amazon.com/images/I/5163cMsZUsL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CTCLBST5/	100		
smart watches		B0F8GP4FL1	https://www.amazon.in/-/bn/dp/B0F8GP4FL1/	"CrossBeats Everest 2.0 2025 স্মার্ট ওয়াচ পুরুষদের জন্য 1.43"" ট্রু AMOLED, সর্বদা চালু ডিসপ্লে ব্লুটুথ কলিং রাগড আউটডোর ফ্ল্যাশ লাইট সহ 15 দিন পর্যন্ত ব্যাটারি লাইফ স্মার্টওয়াচ 100+ স্পোর্টস মোড"	3499	10		https://m.media-amazon.com/images/I/71S8pzCYTlL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0F8GP4FL1/	100		
smart watches		B0FLF5KFQ8	https://www.amazon.in/-/bn/dp/B0FLF5KFQ8/	"Boat Wave Call 3 স্মার্টওয়াচ 1.83"" HD ডিসপ্লে অ্যানিমেটেড ওয়াচ ফেস সহ; BT কলিং, ফাংশনাল ক্রাউন, একাধিক স্পোর্টস মোড, IP68, HR, SpO2 মনিটর, পুরুষ ও মহিলাদের জন্য স্মার্ট ঘড়ি (টিম্বার ব্রাউন)"	1399	10		https://m.media-amazon.com/images/I/71HwtfJ3c6L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0FLF5KFQ8/	100		
smart watches		B0BY2QJJ8J	https://www.amazon.in/-/bn/dp/B0BY2QJJ8J/	"Fire-Boltt টক রাউন্ড স্মার্ট ওয়াচ 1.39″ TFT ডিসপ্লে ব্লুটুথ কলিং, ডুয়াল বোতাম, ভয়েস অ্যাসিস্ট্যান্স, SPO₂ এবং হার্ট রেট মনিটর, 120+ স্পোর্টস মোড, পুরুষ ও মহিলাদের জন্য স্মার্টওয়াচ সহ - কালো"	1199	10		https://m.media-amazon.com/images/I/61Vk-Npjs-L._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0BY2QJJ8J/	100		
smart watches		B0D963J6GN	https://www.amazon.in/-/bn/dp/B0D963J6GN/	"Fastrack Limitless ব্লুটুথ কলিং স্মার্টওয়াচ, নেভি ব্লু, 46.48 মিমি, সীমাহীন গ্লাইড"	1499	10		https://m.media-amazon.com/images/I/81Dk8SDkmRL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0D963J6GN/	100		
smart watches		B0DGJ61XV7	https://www.amazon.in/-/bn/dp/B0DGJ61XV7/	"Apple Watch SE (2nd Gen, 2023) [GPS 44mm] ইঙ্ক স্পোর্ট লুপ সহ মিডনাইট অ্যালুমিনিয়াম কেস সহ স্মার্টওয়াচ। ফিটনেস এবং স্লিপ ট্র্যাকার, ক্র্যাশ ডিটেকশন, হার্ট রেট মনিটর, রেটিনা ডিসপ্লে"	27900	10		https://m.media-amazon.com/images/I/81qLjHhA8oL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DGJ61XV7/	100		
smart watches		B0DNW6WRDZ	https://www.amazon.in/-/bn/dp/B0DNW6WRDZ/	"MARVIK স্মার্ট ওয়াচ বাচ্চা, পুরুষ, ছেলে, বালিকা এবং মহিলাদের জন্য, ID116 Plus 2024, Android এবং iOS ফোনের জন্য সর্বশেষতম, দৈনিক অ্যাক্টিভিটি ট্র্যাকারের সাথে IP68 জলরোধী, হার্ট রেট সেন্সর, স্লিপ"	399	10		https://m.media-amazon.com/images/I/61Famx7xQwL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DNW6WRDZ/	100		
smart watches		B0CF1NTL6M	https://www.amazon.in/-/bn/dp/B0CF1NTL6M/	"boAt Lunar Vista w/Large 1.52inch (3.8 cm) HD সর্বদা অন ডিসপ্লে,550 Nits ব্রাইটনেস, ফাংশনাল ক্রাউন,100+ স্পোর্টস মোড, হার্ট রেট এবং Sp02 মনিটরিং, পুরুষ ও মহিলাদের জন্য ফিটনেস স্মার্ট ওয়াচ (কালো)"	1599	10		https://m.media-amazon.com/images/I/71qXnQw5xyL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0CF1NTL6M/	100		
smart watches		B0DKFT2J9C	https://www.amazon.in/-/bn/dp/B0DKFT2J9C/	"Samsung Galaxy Watch 7 (44mm, Silver, BT+LTE) 3nm প্রসেসর সহ | ডুয়াল GPS | স্যাফায়ার গ্লাস এবং আর্মার অ্যালুমিনিয়াম | 5ATM এবং IP68 | HR, SpO2, BP ও ECG মনিটর"	24999	10		https://m.media-amazon.com/images/I/71d7quY-KxL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0DKFT2J9C/	100		
smart watches		B0G3Q2MJQL	https://www.amazon.in/-/bn/dp/B0G3Q2MJQL/	"GOBOULT সদ্য চালু হওয়া আলোরা স্মার্ট ওয়াচ 1.19'' AMOLED ডিসপ্লে, BT কলিং, রোটেটিং বেজেল, 150+ ওয়াচফেস, 800 Nits ব্রাইটনেস, AI ভয়েস অ্যাসিস্ট্যান্ট, SpO2 মনিটরিং, 120+ স্পোর্টস মোড (রেড ওয়াইন)"	2999	10		https://m.media-amazon.com/images/I/81enZN-UewL._AC_UY654_QL65_.jpg	INR	https://www.amazon.in/-/bn/dp/B0G3Q2MJQL/	100		
