type,disc,id,product_name,competitor_price,our_price,inventory,demand_score,img_url,timestamp,url
headphones,101,16943532032203857006,Sony MDR-ZX310AP Wired On-Ear Headphones with Mic | Black,1078.0,1078.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfJatCFxeEMpXwKsPM2yl80QVUuY56MRWYUbsnxd3ChLxGljLwQ728-jQdSNoZA1dDbFMNipMAAwlredXOpBszp94ngbkg0JiwO8w1DTPEaJMA8TsxLaurPwdHHPODBm7sSThHHQM3BR5ANPpOci_EjdUrjWfxS5LR47_87fbSpQZj8Yoi9syWJEDcvGAa7ZCXCVSzQzw=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884173,https://www.google.co.in/shopping/product/r/IN/16943532032203857006?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhDzAw
headphones,102,2055445054860973918,JBL Tune 520BT Wireless On Ear Headphones with Mic (Blue),4099.0,4099.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeDH5umBZkKVq8p-Mg3Z2eGSm2wuKMuyk_bT4afBN_N6c6u6THi6f8c_87oMK3zXfVBCSLcf_mnx2X3Z3ummxovKDNWlMeqZZJPdheMojQ3gy1JuJFugnVtbhCL83O1QCjpjzF8_gX9_w-bvu0qF1knp7dK5cfBQMtT4nyVy94M4vV_Yp5H2ooAIOGJWIJW2pmXXzdifg=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884227,https://www.google.co.in/shopping/product/r/IN/2055445054860973918?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhD9Aw
headphones,103,16705119431556863115,OneOdio Pro-10 Wired Studio and DJ Headphones,2190.0,2190.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc44N0Ftp4J-k5yeXgyTaMNnBp8f_gVYSb6lQt35ntTwlalCesSe2B6Gtpl-B-XhBufu9WejkcQ8uH5RQ5jds7zcguRLpjcnxXEN6MMH0v2D_7OdMDcLup7ichH7zVfru0iOpuPAFRPOcHor6IaAChwOdWXwe1amiegKUzu3MAy57C2JI3uiD9L1_GknKAe9bwAGaIbZA=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884305,https://www.google.co.in/shopping/product/r/IN/16705119431556863115?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCIBA
headphones,104,16840256615833273603,Beats Solo3 Wireless Headphones - Black,14925.0,14925.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdwUQlQOYcrpn5YE9d4PIFR49J5lJMauh1Q7dNFvJOUR99Jq68Iwscgpel6qCsegjrTrpv_KOyh_k0M1wqqkOBQApE7V8d23t_K36NMyyZZun5bKZsJ1nc-bwfZHboXBfALUzO0fQuIZt29Bs1rmXGgux-p-pnR-HvnaxLdaRoG5CEXuCDLuWFdybAqLuS5PMiECsvs=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884342,https://www.google.co.in/shopping/product/r/IN/16840256615833273603?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCSBA
headphones,105,9834240191131189392,Anker Soundcore Space Q45 Bluetooth Wireless Headphones 65H Playtime ANC Black LDAC Hi Res Audio,12200.0,12200.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd5zw9IuhL11GViJpw5edc0glHR8kQRGf6c-FdDO2WUCX82p5JtVFlKUbz4d0G5GJMWSRShImfdcAnoHGub2d7SknNnQ34zMZJqQhLthYg-X5Wl_8XsrJW2QKwACPX6WjvA3maHH74XWiGipOR-v4Rx-gNZKtsnIWbjdMfmKQHm0X3JBxomsczjFSfZAULXhA0xKOWGufA=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884382,"https://www.google.co.in/shopping/product/r/IN/9834240191131189392?prds=oid:18322565443769690847,eto:18322565443769690847_0,epd:18322565443769690847,prmr:1,rsk:PC_1171219413600335490&q=headphones&rss=ChZQQ18xMTcxMjE5NDEzNjAwMzM1NDkw&hl=en&gl=in&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQlegIegUIAhCVBA&ictx=1"
headphones,106,14829811785722138825,AKG K240 Professional Studio Headphones,5180.0,5180.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfvz1wJdwjgOH3yUFH8ZE1QG9jLITDP7LkvjnclbVboukIFay7JLn2rkyd_UzpcsO2HoB8_7Q5KZBASQkPxKQifJtaw4xUCk1Fj5wQct7pvJSmvbI0TzgNVyyaSj4UKRTigpA0vbBvotFqTnXqbkoJFRAMR8DBnQbfh2jY_lMefHZfCAz-QtclUTuw-zGokEgopls_-VRw=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884427,https://www.google.co.in/shopping/product/r/IN/14829811785722138825?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhClBA
headphones,107,15211633361354354742,JBL Tune 520BT Blue | On-Ear Headphones,3499.0,3499.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc2pB_WnwPd3VAZ123qeBP1LjzQrvMtrS3qCEI_JhdqjsI2jq9L_1HqUpsuNa2JRK268guxn3ZQlhXYsLdg3RY_mqqXVN97hiXRAgpQY8sjlW1wMwZjDFJ7Q-qUp1hodFaKLoak3ovCBPOxJPuLCJyZNQypmhSaHI1xbcrdsavnurpNtiiXxMrfsGLRd25LzGOrnJocbw=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884463,"https://www.google.co.in/shopping/product/r/IN/15211633361354354742?prds=oid:4626554446612877906,eto:4626554446612877906_0,epd:4626554446612877906,prmr:1,rsk:PC_6090169932119032376&q=headphones&rss=ChZQQ182MDkwMTY5OTMyMTE5MDMyMzc2&hl=en&gl=in&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQlegIegUIAhCoBA&ictx=1"
headphones,108,901853111861316867,Dyson OnTrac Headphones Ceramic Cinnabar,26900.0,26900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc-i7O3tTxnkEV_qaZY7KNYcqToYi4c1Ge5Pf6Iz-857mguBc4jocd1d-ZSO6khhahB8Qzd4HaYd8O1s_9V1r5qkYzcc8sZC3qcWEdqUYFecFjvpJFAOjnbTLYX5PyDnRFJv_1qq5kRERJwBhgCYVSDroYQLeYrkYKMYQ2SxP4Y-4rV11ThIRDZgvJBmg_Qz4eecKAvcg=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884503,https://www.google.co.in/shopping/product/r/IN/901853111861316867?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhC5BA
headphones,109,2768803475233912993,Soundcore Q20i Wireless Headphones OverEar Active Noise Cancelling 40H Playtime,10120.0,10120.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfF-4QzPeShEnAinVUcssfdezA0tFC5SQ-wGDM2tji4esqVD61QIyCUbJcOzfpPPGIYVkR9HwKuP1PYYrMMyQtl0u9uzg43RvG4JzNStrXnSaSZCN51Nvvs-4p5UXIRW03KGFuSLC5lMItmjRRjKkN7HLRqCiZBXpCXjY0tc3EUykTl1c8zbOWFGOHpZ-DoQybt1Q7l=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884539,https://www.google.co.in/shopping/product/r/IN/2768803475233912993?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhDDBA
headphones,110,578574256668487627,Audio-Technica ATH M50xWH - M Series - headphones - full size - wired - 3.5 mm jack - White,11900.0,11900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd2Y979GgfRT7aj0bMXDmlYNEmo-ZFDihHKsn_L2CIfoc7BJrdub0SZGeiIw9_W9f7ExjGTtbr7x5UGh-6EoOkTOCP-NV4plAmos-swOOw5RjR5lHgIUt4KO1TiVsIVOah80awTOXtTHFBlVXzlMqKUzK-ckNQ8fHuUc7RyLsARc_qHEOXr5IupDbvLhNpD9oCNWlp0=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884575,"https://www.google.co.in/shopping/product/r/IN/578574256668487627?prds=oid:15914493213820990027,eto:15914493213820990027_0,epd:15914493213820990027,prmr:1,rsk:PC_16274058232343632565&q=headphones&rss=ChdQQ18xNjI3NDA1ODIzMjM0MzYzMjU2NQ%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQlegIegUIAhDGBA&ictx=1"
headphones,111,9790544629617371078,Behringer Hpm1100-Bk Monitoring Headphones,2458.0,2458.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCe877mJH5hrlTh-0QOXiCjFtJKljHOK0B5xtxkVInLy2Upma9UeLhBXuzS6kHLjGpD4U-WCGIf_NwboNddN5zwd0coBG3EXDmp91YgZUMDeWVuyaA16IWor42_yzPHn6bhjz-NNJhDsxNwF2-NCKTuK2D6mlqP4We2zgEg9nbYXrJgFqfT3SwMs8ArRp059CwlKIP88=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884620,"https://www.google.co.in/shopping/product/r/IN/9790544629617371078?prds=oid:17120453161200390944,eto:17120453161200390944_0,epd:17120453161200390944,prmr:1,rsk:PC_16068330068829635878&q=headphones&rss=ChdQQ18xNjA2ODMzMDA2ODgyOTYzNTg3OA%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQlegIegUIAhDQBA&ictx=1"
headphones,112,707741938235955610,"Bowers & Wilkins Px8 ANC Wireless Over-Ear Headphones, Tan",82000.0,82000.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdAGxP1JjaSIteA7ZxtZAu6i5YyF6L3PIyrKtZFKjFazeNQ3Y4rInfD6zOUQZBB9nkSqmUNFsyLPsMUs_R_-34qzLjxD9mVshv9_k8EzKzAdQS0Xx3CzNqAp44ADMcFzCPXRZSPrHtcCQH5ArO1vRxFUJMLn5xfPyp4rQQ9R3X1rxyvjgrejsSGaeUkpsCxpRowPy2vk-c=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884662,https://www.google.co.in/shopping/product/r/IN/707741938235955610?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhDhBA
headphones,113,12956846096430363769,Truthear x Crinacle - ZERO:RED (Unboxed),4990.0,4990.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCf0bB0S53H3XL6ocWQMH_Z40Lx9exwmjfxm2neHNrqWepRDwgsjC22CTgxaYzF9dlDZTjiMqLZ-ap2MMpIodKut0gUXqR-2eMIJgjVmihWyc75Wn9PX-Ei6nv6_KKKqqZwzeEKKYQsQJ7niJS9OVDVbIfnwGeEkl0oLxYNYEzxW0E8UHh6n0lI9dFL-FgytjVbzWB2OBg=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884698,https://www.google.co.in/shopping/product/r/IN/12956846096430363769?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhDrBA
headphones,114,3828023376104267054,Sennheiser HD 650 Headphones,14000.0,14000.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdnVcDN_5KoDrJHyrU9_4ZlIUMM7H07DgzOFiD1LdPbPLcRVupESqsIgLyjYHdQMc5mSeCUA6E4XkBPMtQTioQs0EP47b597S5UfbPNm2Wg_pE0_vpiI2n3q9D1h9AQUOncR1tAfk0RrBpIexkr-WaiHec66UfFeApaa6xDjjXJTOsyy4oBKmPwxLhmFD8Nd0F_1FdAsw=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884731,"https://www.google.co.in/shopping/product/r/IN/3828023376104267054?prds=oid:4552292779153269950,eto:4552292779153269950_0,epd:4552292779153269950,prmr:1,rsk:PC_11604049819309628952&q=headphones&rss=ChdQQ18xMTYwNDA0OTgxOTMwOTYyODk1Mg%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQlegIegUIAhDuBA&ictx=1"
headphones,115,17755277695162489284,Sony WH-1000XM5 Active Noise-Canceling Wireless Headphones Black,25990.0,25990.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCf3Ae1EAUuVIZpRvf8l9M5MxH-Zu_yCEXbY6CrVTOkGU3oX2EnnWvjMug3b4KsJA3v69MNGDj2Stk506MjGdvsMav1bPb5G5eUkTTxHgJlKh0didi4HKc3HZ0bkX8wHxiRGla9jE5DLKHVCj9eezZ3PbW0F-ETkB2FyzVWv2ebb2vNTZEd2XCjmnR0R5b3r7IDyFDW5HbQ=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884771,https://www.google.co.in/shopping/product/r/IN/17755277695162489284?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhD_BA
headphones,116,10050772775014995419,Logitech G335 Wired Gaming Headset Black,5550.0,5550.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeI68lcQ-0mVph9dNlKpTPfK-xlU77wlK64RUww-yjWPh-UpCawUHz3dG9_fZlk5G9qO29D_b98i1yeEIHbknMzgPEbIKH3rbYCE9WDa4n7KMmNcHx1reIff-dRNAns1J_UaxYMLi2claySVo0ke7Lwii4Ovu9qMhz3JcvbGy4_zWbCzZe2TfNKI3eYQnmRf7zPd2Dzpw=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884873,https://www.google.co.in/shopping/product/r/IN/10050772775014995419?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCKBQ
headphones,117,11570421618475228705,Audio-Technica ATH-AVC200 SonicPro Over-Ear Headphones,3500.0,3500.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCceClgpE2TFrip7-VmJSoBv3kWqoGoH9K0fE7JceLa3DdyHm5hJNRhkdLQhA8NH-0EgC-AZz03YZl-mLleMIEsLMFGtkP_AdWsc09ZDmkSZJ7Rib7lb82CR4jCtQai43PO3d1UR5V3IpKH3psW6OnWXsyoaGm7LU3JiTXoCYf9E84KUvbofiwdIO141pYIZDJCbHpJ1kQ=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.884980,https://www.google.co.in/shopping/product/r/IN/11570421618475228705?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCUBQ
headphones,118,18262056928972155981,Sennheiser HD 206 Closed-Back Over Ear Headphones - Black,3038.0,3038.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCf8LRcrCVNxdEGasRmR4Icr6CUj22uBhThPnUlLG0fEJukYSVB8GhVmHnsolmWKDolHbyFv6PFfc30AAGb1-JULhgRy2WrOkY6a9SjaPrP9yqUFKmESKH-elOYH93m5q64Lc8NPuGro3gZqWOLMwRwiv7ypwl7iWTy-0ZW5FcqMD9k1JEd8WY9elgEIIxTNzkq5Icz-zQ=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885021,https://www.google.co.in/shopping/product/r/IN/18262056928972155981?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCeBQ
headphones,119,2124466246170371205,Samson SR850 Professional Studio Reference Headphones,3200.0,3200.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfENv-f8u4Mc53bTvRzrzLq9UzT-GZ7EDYKV2MspLMbaN4fgHvB9CSJiP_Zlqm-Tz-vofxcRZLTcZoZrkzbx8LmCGp8S0TI2i-p5EN0K6KGiBhNudSRPHBtyyApWyfAfwtcaBKJJg0vXn4AaZtvLg98f5co02MdnWREPWwimtdPc2ecsvtWbM3HnJOpWlFihFwy74zpQtc=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885057,https://www.google.co.in/shopping/product/r/IN/2124466246170371205?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwjoz47-hfqOAxU5IgYAHTaAF-IQ3JAGegUIAhCpBQ
headphones,120,1330932493955633580,Beyerdynamic DT 880 Pro 250 Ohm Studio Headphones - Black,17900.0,17900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcIwRXFcLLxRhC02HYkR9sdCHQuNB7lomhO0BelZSOR2qQbZWBybp0wR8ForySfPaLf4ErspIh0k3cEG6H4Lqfa7n963TrVf7DPTwQgCx_pMvqOtxHZ0tDfC4ITbAork7PMzN7CQ_co937VILozU-qBT9xHDr4l6_OEPV1FbYZbP9hYd0K8goaeQIHnYYsnhzz3Y5kX=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885092,https://www.google.co.in/shopping/product/r/IN/1330932493955633580?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegQIAhBP
headphones,121,578574256668487627,Audio-Technica ATH M50xWH - M Series - headphones - full size - wired - 3.5 mm jack - White,11900.0,11900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd2Y979GgfRT7aj0bMXDmlYNEmo-ZFDihHKsn_L2CIfoc7BJrdub0SZGeiIw9_W9f7ExjGTtbr7x5UGh-6EoOkTOCP-NV4plAmos-swOOw5RjR5lHgIUt4KO1TiVsIVOah80awTOXtTHFBlVXzlMqKUzK-ckNQ8fHuUc7RyLsARc_qHEOXr5IupDbvLhNpD9oCNWlp0=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885134,"https://www.google.co.in/shopping/product/r/IN/578574256668487627?prds=oid:15914493213820990027,eto:15914493213820990027_0,epd:15914493213820990027,prmr:1,rsk:PC_16274058232343632565&q=headphones&rss=ChdQQ18xNjI3NDA1ODIzMjM0MzYzMjU2NQ%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQlegIegQIAhBS&ictx=1"
headphones,122,17135878714151649166,JBL Live 770NC recertified Blue,7999.0,7999.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCd71QhTonXz8QTSXScGxZmyp-ph8S2BCBpwOhDQJjcQDuKxHNhAvwtMs1K9Cg2ZZOhfCTYb1scmpRm1H-T4rXeaYoUYRp3yecJYOe9roqVtYInaGMmVskiZOYj5Q4hu4o3cycepskGWvz7f8mb8m2L2iGQL0nvGuF1SqsolFmOhGRHlTR03qkCSqWd7LCciCF2taTed6g=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885177,https://www.google.co.in/shopping/product/r/IN/17135878714151649166?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegQIAhBj
headphones,123,6884924529506505289,SONY WH-1000XM5 BM Black Wireless Headphones,43300.0,43300.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfdAaxQwOXfpD_j1k-2lTM6-xOfsu8qt0uVZwlvt_GsuQFUoV9EM3ISIETjgmEK_QHkSaQM19eFMhgW5o4zcBMRdz1egweuK_uScl5RGTxyxuq5u8f6IWKW5e5c15KX23cQ8PUEcxBarEfK65RtUw9AnUwzV2wBy3bTjuCpq7Iwk3RGxX1Dm4-wNfEazzHsWUkGmia6_Q=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885229,"https://www.google.co.in/shopping/product/r/IN/6884924529506505289?prds=oid:8569812411167662881,eto:8569812411167662881_0,epd:8569812411167662881,prmr:1,rsk:PC_12045551594139445081&q=headphones&rss=ChdQQ18xMjA0NTU1MTU5NDEzOTQ0NTA4MQ%3D%3D&hl=en&gl=in&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQlegIegQIAhBm&ictx=1"
headphones,124,2603543617841055287,Soundcore Space One Over Ear Headphones 40H Active Noise Cancelling HiRes LDAC,8999.0,8999.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeihLCsSWrtt-06flLZxYXw8E2-Ij7kUCxgHjHRwAO5E4cX4c7OL-G8X6pAdbAL5-I5oZx4qeHjA8eN7p7yGhTxcTnE1OZFO5M2j4wYv6rUDLebUIV2tdiQ6IwmlUf_TPzdseV7fV3ALuk87bnMUhc5e3zyexXhY03GxFBmeXto7G9kLOczM1qLSerrRZVBPLGJ9or5=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885272,https://www.google.co.in/shopping/product/r/IN/2603543617841055287?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegQIAhB2
headphones,125,5204897240812860236,Meze 99 Classics Closed Back Headphones - Walnut + Gold,31531.54,31531.54,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfkVdfDS4UamuHn4AhhF5BXoo6PHV3bsCvjOSQIwzLT19hjsGe6Rudf20TvcYzc2EeCUVY9qPI19ni8p9_Pd_7NbkA4R2LnF6hvc5bbsyIo7OHLjCz2I-4iPe81FtPOte4EOhsd1hNoxaJNQgd2mDUSjjnZeACP5veQRuGQ5nuzByMvPEyO1Q2Dwe6oe9geIL9bH7xBjg=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885309,"https://www.google.co.in/shopping/product/r/IN/5204897240812860236?prds=oid:5575718513493873583,eto:5575718513493873583_0,epd:5575718513493873583,prmr:1,rsk:PC_751768294532396983&q=headphones&rss=ChVQQ183NTE3NjgyOTQ1MzIzOTY5ODM%3D&hl=en&gl=in&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQlegIegQIAhB5&ictx=1"
headphones,126,8421846811763336485,Bose QuietComfort Headphones | Cypress Green,27900.0,27900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCc9fLIYz39tfFZlRUZ3kTfUJCYDylLFbFpxICGP09wN3tNojxALhi_gtOrSXOKTrrf7CSVqhDAt-By14IfqqmmlmFnpUxQTuUrP3I4579JT5xnN83l7szRKeWokLSXr8Hv_hY2MdBENNVBkHzN2WjcEp0qCl6B5zh2LEroP6o0o40PqmekYzZV8OwOU0btOTuefB7nobA=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885348,https://www.google.co.in/shopping/product/r/IN/8421846811763336485?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegUIAhCJAQ
headphones,127,10417358498884824801,Beats Solo 4 – On-Ear Wireless Headphones Slate Blue,22900.0,22900.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCePnHuTr2T5O97xCAXRiTUHK-SIJdgncY4UnU0AVwp2sFeHyKiCc8A8Iz51fPOGCkZXJTxv3Q4jg7riKXXD30JeFCkZl7lagXDi8R9Ne9itklwUCe1SW5dc7wMLytMOa4YOZ2WUweKTuTg8Ld3Vq18N4F1Yh6t9UvcjK2CUV8m7S5n1VgFGRp3ZgkQhUfmfpPkGURi-CO4=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885384,https://www.google.co.in/shopping/product/r/IN/10417358498884824801?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegUIAhCTAQ
headphones,128,11349704838395612339,Marshall Monitor II Noise Cancelling Wireless Over-Ear Headphones,24999.0,24999.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCdIeB8_X9LQ4_U2Mka8vW9oS_GmT4ZyP_xxdp6_ufa7bxygJd8gDepxEEJu9pYqAn4AIbMsEU2sqrN3et_FQ4Z0fSyEcDVy3orJhDwLKrzvuEO_AxL9rTQZ84SGZWTqZQS5j_23z-J-vRVMGyKw0d6zawsbaVTFcaA2gj52f6EvtVtiSm8uoFPUzLWjapWDNsU_zn3-6A=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885429,https://www.google.co.in/shopping/product/r/IN/11349704838395612339?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegUIAhCdAQ
headphones,129,13177518852431387714,Sennheiser HD 569 Closed Back Headphones With Mic,10499.0,10499.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCcB-GR72eoAi47dWdXy3-rJtjezIZHIc_ZuTYL-AlfElET6w8uAkrocw5iGQe5UHXlhs6tzUK6ahiRTYYqTxn7Bl7B_gd5DR-IPJL2QOlaURpFeL8VE6HL6wZxDo7oFHpLObkWFEePLed8quC8J0yk0_TDguN497NwuonH85qTzrCkmvqJ4XDmB4E5MwPm8yU02Ybp_cQ=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885461,https://www.google.co.in/shopping/product/r/IN/13177518852431387714?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegUIAhCnAQ
headphones,130,12008245944503653118,Edifier W820NB Plus Wireless Noise Cancellation Over-Ear Headphones Grey,6990.0,6990.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCfAEAI81d6irRd4vp8YpDKpIzgMKA4XCfZM1vOVVjLzCxVajENxjyiKOgBNccgEy1sYm4rx8eo5UTdrxLrltLmVUaWLVa2et7tKv1IOYgLwvwqzfPSkLzskFby2-_H85m3WtJ9LjoZkkllFkmpJaL26_FpnqrN-Hbnxj5d33mC_d41kOLPBJY9apnJ8sDA14MfWdHT0Vg=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885493,"https://www.google.co.in/shopping/product/r/IN/12008245944503653118?prds=oid:5668067191658860684,eto:5668067191658860684_0,epd:5668067191658860684,prmr:1,rsk:PC_2372443952320774489&q=headphones&rss=ChZQQ18yMzcyNDQzOTUyMzIwNzc0NDg5&hl=en&gl=in&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQlegIegUIAhCqAQ&ictx=1"
headphones,131,18244010640557120620,Bose - Noise Cancelling Headphones 700 - Soapstone,30299.0,30299.0,11,1.0,https://lh3.googleusercontent.com/spp/AGWwKCeL9Q75fw7MhDrpaePb6p2sWMG6ZZX_vh941UBLCSlSZk92yk_YyW5WB1MePKMPIXB7iG5yjlhF-MiKsxPxGGcZlgN5H-j9F6eb1f5ZW7YhMb-aUKZs-PopLuZy312aWTdaxUkAu6VAKw4swExJZL2sX2uu-4sM59u4kg_jJObU-jWRZD4LJ6awudbB6sP2DmfETSyu7YU=s180-rw-pd-pc0x00ffffff,2025-08-08T01:20:32.885632,https://www.google.co.in/shopping/product/r/IN/18244010640557120620?gl=in&hl=en&q=headphones&sa=X&ved=2ahUKEwiKkOz_hfqOAxU8ZUECHSpGFCgQ3JAGegUIAhC7AQ
